velocity:, 105, #(0.2735496230158335 -2.0576006267618022e-8 7.522119852811562e-10)
velocity:, 106, #(0.27372130332204825 -2.081458284868993e-8 7.903593000105098e-10)
velocity:, 107, #(0.27389005639266367 -2.105254707399153e-8 7.454053126999572e-10)
velocity:, 108, #(0.2740559352251922 -2.130032780631163e-8 7.696792287878935e-10)
velocity:, 109, #(0.2742190149198567 -2.1546044274488144e-8 7.359454106402589e-10)
velocity:, 110, #(0.2743793490713104 -2.1801718259302635e-8 7.493896758044524e-10)
velocity:, 111, #(0.27453700611351856 -2.2055859721663466e-8 7.241148891031669e-10)
velocity:, 112, #(0.27469203946802057 -2.23188014238952e-8 7.295634476495055e-10)
velocity:, 113, #(0.2748445118897134 -2.2581458539130177e-8 7.103066093140622e-10)
velocity:, 114, #(0.27499447594476384 -2.2851420729887426e-8 7.101658826920595e-10)
velocity:, 115, #(0.2751419895960917 -2.3122353110724356e-8 6.949560327366956e-10)
velocity:, 116, #(0.2752871040133849 -2.339925480394258e-8 6.911144706674282e-10)
velocity:, 117, #(0.2754298731097599 -2.367809925905138e-8 6.784850990050343e-10)
velocity:, 118, #(0.2755703462763511 -2.3961883295603757e-8 6.723239525350525e-10)
velocity:, 119, #(0.27570857396410337 -2.4248231771465443e-8 6.612643973923848e-10)
velocity:, 120, #(0.27584460355217577 -2.4538799486328676e-8 6.537340803631644e-10)
velocity:, 121, #(0.2759784824778402 -2.4832268616304712e-8 6.435977232222167e-10)
velocity:, 122, #(0.27611025599666994 -2.5129467946211568e-8 6.353175921298217e-10)
velocity:, 123, #(0.27623996886856655 -2.5429689939905842e-8 6.257219060685351e-10)
velocity:, 124, #(0.2763676642032625 -2.573330880976266e-8 6.1707840204712e-10)
velocity:, 125, #(0.27649338433732196 -2.6039943914262953e-8 6.078154838157885e-10)
velocity:, 126, #(0.27661717027168653 -2.6349727672399758e-8 5.990420533247674e-10)
velocity:, 127, #(0.27673906211657834 -2.6662446281560178e-8 5.90011501567952e-10)
velocity:, 128, #(0.2768590988367197 -2.6978107300869646e-8 5.81246860513843e-10)
velocity:, 129, #(0.2769773184755159 -2.7296580796866565e-8 5.724086431768124e-10)
velocity:, 130, #(0.2770937580525139 -2.761782417075684e-8 5.637356748604425e-10)
velocity:, 131, #(0.2772084536795275 -2.794172981174877e-8 5.550807758411438e-10)
velocity:, 132, #(0.277321440529683 -2.826823074677877e-8 5.46550426951203e-10)
velocity:, 133, #(0.27743275290229136 -2.859723825937635e-8 5.380841905370248e-10)
velocity:, 134, #(0.27754242422393194 -2.892867560838825e-8 5.297290871291342e-10)
velocity:, 135, #(0.27765048708951645 -2.926245268762327e-8 5.214620823108439e-10)
velocity:, 136, #(0.27775697327656224 -2.9598493654537642e-8 5.133039873988754e-10)
velocity:, 137, #(0.2778619137752341 -2.993671287413354e-8 5.052473439817366e-10)
velocity:, 138, #(0.27796533880731966 -3.0277022481378135e-8 4.973015063509842e-10)
velocity:, 139, #(0.2780672778510819 -3.061934061375979e-8 4.89464974633845e-10)
velocity:, 140, #(0.2781677596611559 -3.0963585604433965e-8 4.817422658988092e-10)
velocity:, 141, #(0.27826681229060585 -3.1309667116965314e-8 4.74133715874014e-10)
velocity:, 142, #(0.27836446311055535 -3.1657507560168137e-8 4.666415696123717e-10)
velocity:, 143, #(0.2784607388301535 -3.200701386685094e-8 4.592666333436427e-10)
velocity:, 144, #(0.2785556655154695 -3.235810870181564e-8 4.520101174236116e-10)
velocity:, 145, #(0.27864926860807465 -3.27107074687713e-8 4.4487249859235377e-10)
velocity:, 146, #(0.2787415729427884 -3.3064718273356645e-8 4.3785440312086136e-10)
velocity:, 147, #(0.27883260276501204 -3.342006057145824e-8 4.309559892012084e-10)
velocity:, 148, #(0.27892238174752637 -3.377665764893803e-8 4.241775568316045e-10)
velocity:, 149, #(0.27901093300666246 -3.4134413090881436e-8 4.175187871316202e-10)
velocity:, 150, #(0.2790982791179983 -3.449324717389748e-8 4.109796408321737e-10)
velocity:, 151, #(0.27918444213169796 -3.48530828742443e-8 4.045596535389616e-10)
velocity:, 152, #(0.2792694435870221 -3.521382991863131e-8 3.9825835322711004e-10)
velocity:, 153, #(0.2793533045267832 -3.5575404205957645e-8 3.9207516014768043e-10)
velocity:, 154, #(0.27943604551109485 -3.59377252132585e-8 3.860092361577994e-10)
velocity:, 155, #(0.2795176866306606 -3.6300712827419584e-8 3.8005992529726344e-10)
velocity:, 156, #(0.2795982475198246 -3.666427779553069e-8 3.7422614404823766e-10)
velocity:, 157, #(0.2796777473691087 -3.702834573687724e-8 3.685069983029509e-10)
velocity:, 158, #(0.27975620493721326 -3.739283071134241e-8 3.629014065533152e-10)
velocity:, 159, #(0.2798336385630286 -3.775765044666704e-8 3.5740829239389987e-10)
velocity:, 160, #(0.2799100661768137 -3.812272732513867e-8 3.520264154943669e-10)
velocity:, 161, #(0.2799855053113195 -3.848797661566965e-8 3.467544819182875e-10)
velocity:, 162, #(0.28005997311244957 -3.885332171276043e-8 3.4159137921874844e-10)
velocity:, 163, #(0.28013348634963375 -3.9218679911332094e-8 3.365356716111026e-10)
velocity:, 164, #(0.28020606142590565 -3.95839746930162e-8 3.3158608323329247e-10)
velocity:, 165, #(0.28027771438755883 -3.994912560237543e-8 3.267411695643418e-10)
velocity:, 166, #(0.28034846093359606 -4.0314051265919395e-8 3.2199964704105565e-10)
velocity:, 167, #(0.2804183164248444 -4.067867909389559e-8 3.173600109369208e-10)
velocity:, 168, #(0.2804872958928843 -4.104292656041026e-8 3.128209001436575e-10)
velocity:, 169, #(0.2805554140485083 -4.1406719675545616e-8 3.0838074398776387e-10)
velocity:, 170, #(0.2806226852901501 -4.176997648674966e-8 3.040382032848415e-10)
velocity:, 171, #(0.2806895690711678 -4.1179076323708105e-8 -5.895968684849815e-11)
velocity:, 172, #(0.2807546383785707 -4.187555883574208e-8 4.282514487394844e-11)
velocity:, 173, #(0.2808198719839906 -4.272786166738479e-8 3.4346321013422443e-10)
velocity:, 174, #(0.2808834623685956 -4.302088577243541e-8 2.658555397697243e-10)
velocity:, 175, #(0.2809520685338217 -4.387406472835658e-8 4.096172136032622e-10)
velocity:, 176, #(0.2810095930555614 -4.3586776558809195e-8 2.3674151052103973e-10)
velocity:, 177, #(0.2810762654132246 -4.429090247291126e-8 3.376453834451121e-10)
velocity:, 178, #(0.2811322581595844 -4.426303895795433e-8 2.431777951285705e-10)
velocity:, 179, #(0.28119741796026587 -4.50079298010742e-8 3.531340806088564e-10)
velocity:, 180, #(0.28125204098226936 -4.4872617320964634e-8 2.292723850569928e-10)
velocity:, 181, #(0.28131561227495894 -4.557760381375133e-8 3.246381851642657e-10)
velocity:, 182, #(0.28136898523268283 -4.553858301924575e-8 2.2786098456378684e-10)
velocity:, 183, #(0.28143108216523705 -4.6236041600567953e-8 3.2020537116955323e-10)
velocity:, 184, #(0.2814832008536709 -4.6189789169125375e-8 2.2108938433572758e-10)
velocity:, 185, #(0.28154383035556785 -4.686044086554949e-8 3.0548861366190625e-10)
velocity:, 186, #(0.2815947572756665 -4.685418787212462e-8 2.1748627692001097e-10)
velocity:, 187, #(0.28165398388542345 -4.750588440456555e-8 2.9684088451112984e-10)
velocity:, 188, #(0.28170374441049545 -4.751260083899788e-8 2.127973451327831e-10)
velocity:, 189, #(0.2817616010117387 -4.814124721041523e-8 2.8611818194716434e-10)
velocity:, 190, #(0.28181023675239636 -4.8170236964140476e-8 2.0901531516258373e-10)
velocity:, 191, #(0.28186676982896947 -4.877801992894391e-8 2.7712855846864674e-10)
velocity:, 192, #(0.2819143122073587 -4.882165412841271e-8 2.0515754785928942e-10)
velocity:, 193, #(0.2819695591730972 -4.940806109520808e-8 2.6797953962900754e-10)
velocity:, 194, #(0.28201604257974544 -4.946720641569484e-8 2.016726509134857e-10)
velocity:, 195, #(0.2820700430870724 -5.0033144492099575e-8 2.5953104603491057e-10)
velocity:, 196, #(0.2821154985489463 -5.0104985354942793e-8 1.9833494775322128e-10)
velocity:, 197, #(0.2821682890034031 -5.0650764753932584e-8 2.51345393405515e-10)
velocity:, 198, #(0.2822127473586705 -5.073448535575618e-8 1.9523874699163498e-10)
velocity:, 199, #(0.28226436369537283 -5.126070992399443e-8 2.4360392695576276e-10)
velocity:, 200, #(0.2823078541435543 -5.1354763070245686e-8 1.9232963401639188e-10)
velocity:, 201, #(0.28235833056497417 -5.1861905861734174e-8 2.362004838232179e-10)
velocity:, 202, #(0.2824008814445386 -5.1965238576907806e-8 1.896229772874928e-10)
velocity:, 203, #(0.2824502511159234 -5.2453816567354634e-8 2.2916469911598028e-10)
velocity:, 204, #(0.2824918896086937 -5.25652813791115e-8 1.871024503073571e-10)
velocity:, 205, #(0.2825401844047137 -5.3035763054232085e-8 2.224644904931245e-10)
velocity:, 206, #(0.2825809367469922 -5.3154355947219585e-8 1.8476636819262903e-10)
velocity:, 207, #(0.28262818744963014 -5.360720799449746e-8 2.1609687619973622e-10)
velocity:, 208, #(0.2826683833496182 -5.2741743487265084e-8 -2.8244002680194536e-10)
velocity:, 209, #(0.2827115670138953 -5.414537353564292e-8 2.854627038737818e-10)
velocity:, 210, #(0.2827538813654322 -5.346564046373749e-8 -2.9923373838791683e-10)
velocity:, 211, #(0.28279594790933166 -5.4790116970749435e-8 2.790479070261872e-10)
velocity:, 212, #(0.2828373722621229 -5.4147316045205894e-8 -2.9596465262078163e-10)
velocity:, 213, #(0.28287851948148207 -5.54035887366941e-8 2.7698532525030573e-10)
velocity:, 214, #(0.2829191152632899 -5.47780361949773e-8 -2.860447444607765e-10)
velocity:, 215, #(0.2829593766080091 -5.596897052582081e-8 2.765289736226226e-10)
velocity:, 216, #(0.28299915613041016 -5.536161431644076e-8 -2.7303078397213195e-10)
velocity:, 217, #(0.2830385664277007 -5.649411257090941e-8 2.763072432331597e-10)
velocity:, 218, #(0.28307754290068843 -5.5907505679858215e-8 -2.5940747708679006e-10)
velocity:, 219, #(0.28311613138832703 -5.6988030969535885e-8 2.7559377092859504e-10)
velocity:, 220, #(0.2831543207554359 -5.6423614636325705e-8 -2.462566156486678e-10)
velocity:, 221, #(0.2831921136001034 -5.7457164633670254e-8 2.7417785137351104e-10)
velocity:, 222, #(0.2832295333865966 -5.6915391217965155e-8 -2.3390069833818816e-10)
velocity:, 223, #(0.28326655461680345 -5.7905657158894754e-8 2.7210572051887004e-10)
velocity:, 224, #(0.2833032230959159 -5.7386352968628916e-8 -2.223487412196363e-10)
velocity:, 225, #(0.28333949511521855 -5.833608663430965e-8 2.6950720806133133e-10)
velocity:, 226, #(0.28337543079168354 -5.7838708408922757e-8 -2.115090624845718e-10)
velocity:, 227, #(0.2834109747145785 -5.875001867767804e-8 2.665174228737711e-10)
velocity:, 228, #(0.28344619601521154 -5.8273799234594545e-8 -2.012752213716835e-10)
velocity:, 229, #(0.2834810318959741 -5.9148359399210314e-8 2.632510364265429e-10)
velocity:, 230, #(0.283515556985614 -5.8692387120028124e-8 -1.9155376186706788e-10)
velocity:, 231, #(0.28355180080343423 -5.887275163847777e-8 -1.5217707462263122e-10)
velocity:, 232, #(0.28358416726457913 -5.8879459840208136e-8 -2.7484152803037635e-10)
velocity:, 233, #(0.28361650538280464 -5.966409415676774e-8 2.411081210940211e-10)
velocity:, 234, #(0.2836524570625417 -5.980711341159271e-8 1.3681683237912767e-10)
velocity:, 235, #(0.28368381121171365 -6.002955915845108e-8 2.1174484456084548e-10)
velocity:, 236, #(0.28371493102381673 -5.968942205863885e-8 -7.47386809000217e-11)
velocity:, 237, #(0.2837498753621978 -5.987771305378997e-8 -1.255028686611715e-10)
velocity:, 238, #(0.28378035400597384 -5.98037672288129e-8 -2.4832988896557873e-10)
velocity:, 239, #(0.28381068857971403 -6.05507527775878e-8 2.428631135758604e-10)
velocity:, 240, #(0.28384461317041426 -6.067532417156755e-8 1.3511014477999352e-10)
velocity:, 241, #(0.2838742320182148 -6.086025641061519e-8 2.0067412054096453e-10)
velocity:, 242, #(0.28390362684531995 -6.062163363723886e-8 -3.610928544167721e-11)
velocity:, 243, #(0.2839365803858432 -6.077229248421846e-8 -1.0507348610673463e-10)
velocity:, 244, #(0.28396538098846263 -6.069914480539854e-8 -2.2245893819321015e-10)
velocity:, 245, #(0.2839939833007296 -6.137318074061764e-8 2.3591364754071303e-10)
velocity:, 246, #(0.2840260046270216 -6.14828278445537e-8 1.3164858203406544e-10)
velocity:, 247, #(0.28405400767513583 -6.162539393954657e-8 1.8693696676896762e-10)
velocity:, 248, #(0.2840817887707906 -6.144704025234868e-8 -8.730814923217614e-12)
velocity:, 249, #(0.28411290111361737 -6.15722848169666e-8 -8.819580711185731e-11)
velocity:, 250, #(0.2841401406896698 -6.149230467356163e-8 -1.9967996351272714e-10)
velocity:, 251, #(0.2841676123115968 -6.157077683360829e-8 -1.8505849858967693e-10)
velocity:, 252, #(0.28419509825613004 -6.160655434572559e-8 -1.9234005516233625e-10)
